Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2018-08-17,Regular,2298.9,70.8,19.8,3.2,3.1,0.0,2333.8,1293.8,3781.6,260.6,30.6,3.1,150.7,99.6,292.2,28.3,113.2,
2018-08-18,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-08-19,Regular,788.8,11.6,1.3,1.6,2.4,0.0,113.8,390.3,48.3,117.6,4.5,1.1,52.6,13.8,67.8,0.2,15.7,
2018-08-20,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-08-21,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-08-22,Regular,1071.1,13.5,1.4,1.6,2.6,0.0,130.0,465.3,358.3,178.9,20.8,2.1,71.3,13.8,67.8,4.2,34.3,
2018-08-23,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-08-24,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-08-25,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-08-26,Regular,2645.5,84.9,23.7,8.6,8.1,0.0,2437.5,1326.9,5605.2,298.4,41.2,8.1,158.8,91.8,278.7,26.2,166.9,
2018-08-27,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-08-28,Regular,2650.9,89.0,12.9,21.2,37.3,0.0,260.0,1350.5,716.5,321.5,47.5,8.1,164.2,27.6,135.7,8.3,72.4,
2018-08-29,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-08-30,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-01,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-09-02,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-09-03,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-09-04,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-05,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-06,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-07,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-08,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-09-09,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-09-10,Regular,1999.5,65.5,18.4,3.2,3.3,0.0,2165.0,1271.5,3229.4,207.1,27.5,3.1,143.9,93.6,262.4,26.3,101.6,
2018-09-11,Regular,2000.1,67.5,10.0,15.1,28.7,0.0,268.1,1247.8,358.3,216.6,27.5,5.1,143.2,13.8,67.8,4.2,50.2,
2018-09-12,Regular,1999.5,65.5,18.4,3.2,3.3,0.0,2165.0,1271.5,3229.4,207.1,27.5,3.1,143.9,93.6,262.4,26.3,101.6,
2018-09-13,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-14,Regular,1998.8,66.4,18.4,3.2,3.3,0.0,2165.0,1252.8,1989.4,206.2,24.2,3.1,141.6,93.6,185.9,26.3,88.9,
2018-09-15,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-09-16,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-09-17,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-18,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-19,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-20,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-09-21,Irregular,901.0,33.0,16.0,0.0,2.5,0.0,381.8,3494.5,1247.5,100.7,16.4,15.2,57.2,117.8,170.0,42.8,42.9,
2018-09-21,Regular,1593.1,40.8,5.7,8.4,15.6,0.0,195.0,842.8,358.3,211.1,24.6,3.6,107.2,13.8,67.8,4.2,42.9,
2018-09-22,Regular,886.3,12.2,1.4,1.6,2.6,0.0,130.0,465.3,358.3,140.6,19.5,2.1,67.3,13.8,67.8,4.2,31.7,
2018-09-23,Regular,2601.1,86.0,23.9,8.6,8.6,0.0,2470.0,1281.9,5124.5,288.0,39.9,8.1,158.7,91.8,258.3,26.2,164.8,
2018-09-24,Regular,2599.7,86.6,20.7,10.0,15.3,0.0,1980.0,1377.7,4399.4,293.5,36.4,4.6,158.7,87.6,339.0,24.3,118.6,
2018-09-25,Regular,2599.7,86.6,20.7,10.0,15.3,0.0,1980.0,1377.7,4399.4,293.5,36.4,4.6,158.7,87.6,339.0,24.3,118.6,
2018-09-26,Regular,2599.7,86.6,20.7,10.0,15.3,0.0,1980.0,1377.7,4399.4,293.5,36.4,4.6,158.7,87.6,339.0,24.3,118.6,
2018-09-27,Regular,2599.7,86.6,20.7,10.0,15.3,0.0,1980.0,1377.7,4399.4,293.5,36.4,4.6,158.7,87.6,339.0,24.3,118.6,
2018-09-28,Regular,2599.7,86.6,20.7,10.0,15.3,0.0,1980.0,1377.7,4399.4,293.5,36.4,4.6,158.7,87.6,339.0,24.3,118.6,
2018-09-29,Regular,2601.1,86.0,23.9,8.6,8.6,0.0,2470.0,1281.9,5124.5,288.0,39.9,8.1,158.7,91.8,258.3,26.2,164.8,
2018-09-30,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-10-01,Irregular,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-10-01,Regular,1947.3,70.7,19.9,3.2,3.3,0.0,2350.0,1310.5,1246.5,180.6,21.2,3.1,143.5,99.6,135.7,28.3,82.9,
2018-10-02,Irregular,887.5,24.0,4.5,11.0,0.0,0.0,170.0,1710.0,446.5,136.5,3.5,1.3,27.3,22.3,4.6,14.0,44.4,
2018-10-02,Regular,1705.4,59.1,18.8,0.0,1.5,0.0,2317.5,1240.7,5524.5,147.8,17.3,0.0,130.3,72.0,289.2,24.0,111.8,
2018-10-03,Regular,2599.7,86.6,20.7,10.0,15.3,0.0,1980.0,1377.7,4399.4,293.5,36.4,4.6,158.7,87.6,339.0,24.3,118.6,
2018-10-04,Regular,2599.7,86.6,20.7,10.0,15.3,0.0,1980.0,1377.7,4399.4,293.5,36.4,4.6,158.7,87.6,339.0,24.3,118.6,
2018-10-05,Regular,2599.7,86.6,20.7,10.0,15.3,0.0,1980.0,1377.7,4399.4,293.5,36.4,4.6,158.7,87.6,339.0,24.3,118.6,
2018-10-06,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-10-07,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-10-08,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-09,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-10,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-11,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-12,Irregular,591.0,27.4,7.4,0.2,0.8,0.0,63.0,1178.9,230.7,54.0,5.1,3.1,31.3,107.1,16.8,38.7,36.0,
2018-10-12,Regular,2048.0,53.5,16.0,1.6,1.9,0.0,1931.3,1098.8,8601.7,249.4,29.6,1.1,129.0,73.8,552.6,20.2,142.7,
2018-10-13,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-10-14,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-10-15,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-16,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-17,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-18,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-19,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-20,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-10-21,Regular,2650.5,86.1,23.9,8.6,8.6,0.0,2470.0,1286.9,5455.2,298.4,41.2,8.1,160.3,91.8,278.7,26.2,168.9,
2018-10-22,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-23,Irregular,490.0,14.5,5.0,0.0,0.0,0.0,190.0,890.0,0.0,24.0,12.5,2.0,69.0,6.0,4.0,9.0,33.0,
2018-10-23,Regular,2156.1,73.0,18.2,10.0,13.3,0.0,1665.0,914.4,8442.1,255.7,32.5,3.6,104.2,81.6,612.0,18.3,135.6,
2018-10-24,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-25,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-26,Regular,2649.1,86.7,20.7,10.0,15.3,0.0,1980.0,1382.7,4730.1,303.9,37.6,4.6,160.4,87.6,359.4,24.3,122.6,
2018-10-27,Regular,2699.9,86.2,23.9,8.6,8.6,0.0,2470.0,1291.8,5785.9,308.8,42.4,8.1,162.0,91.8,299.1,26.2,173.0,
2018-10-28,Regular,2699.0,84.9,23.0,9.6,9.7,0.0,2293.1,1239.8,5222.1,315.8,44.0,9.1,160.7,85.8,260.0,24.2,171.6,
2018-10-29,Regular,2699.0,84.9,23.0,9.6,9.7,0.0,2293.1,1239.8,5222.1,315.8,44.0,9.1,160.7,85.8,260.0,24.2,171.6,
2018-10-30,Regular,2699.0,87.3,20.7,10.0,15.3,0.0,1980.0,1378.1,4427.0,314.1,37.2,4.6,160.9,87.6,340.7,24.3,120.3,
2018-10-31,Regular,2699.0,87.3,20.7,10.0,15.3,0.0,1980.0,1378.1,4427.0,314.1,37.2,4.6,160.9,87.6,340.7,24.3,120.3,
2018-11-01,Regular,2699.0,87.3,20.7,10.0,15.3,0.0,1980.0,1378.1,4427.0,314.1,37.2,4.6,160.9,87.6,340.7,24.3,120.3,
2018-11-02,Regular,977.5,16.7,2.2,3.2,3.8,0.0,162.5,580.5,406.5,142.3,19.9,3.1,79.0,27.6,135.7,4.3,34.3,
2018-11-03,Regular,2699.0,84.9,23.0,9.6,9.7,0.0,2293.1,1239.8,5222.1,315.8,44.0,9.1,160.7,85.8,260.0,24.2,171.6,
2018-11-04,Regular,3389.6,133.0,30.5,23.1,33.7,0.0,2293.1,1563.9,5828.3,353.0,52.3,12.1,184.8,85.8,297.4,24.2,185.1,
2018-11-05,Regular,2699.0,87.3,20.7,10.0,15.3,0.0,1980.0,1378.1,4427.0,314.1,37.2,4.6,160.9,87.6,340.7,24.3,120.3,
2018-11-06,Regular,2447.9,71.6,19.9,3.2,3.3,0.0,2350.0,1361.0,4594.5,286.2,33.6,3.1,160.5,99.6,342.4,28.3,124.2,
2018-11-07,Regular,2447.9,71.6,19.9,3.2,3.3,0.0,2350.0,1361.0,4594.5,286.2,33.6,3.1,160.5,99.6,342.4,28.3,124.2,
2018-11-08,Regular,2699.0,87.3,20.7,10.0,15.3,0.0,1980.0,1378.1,4427.0,314.1,37.2,4.6,160.9,87.6,340.7,24.3,120.3,
2018-11-09,Regular,2698.5,91.2,22.2,10.0,15.3,0.0,2165.0,1450.6,4662.3,299.6,37.1,4.6,165.7,93.6,350.9,26.3,124.9,
2018-11-10,Regular,2699.0,84.9,23.0,9.6,9.7,0.0,2293.1,1239.8,5222.1,315.8,44.0,9.1,160.7,85.8,260.0,24.2,171.6,
2018-11-11,Regular,2751.1,89.0,24.4,9.6,9.6,0.0,2470.0,1281.9,5264.5,315.0,43.9,9.1,163.7,91.8,258.3,26.2,174.8,
2018-11-12,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-13,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-14,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-15,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-16,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-17,Regular,2751.1,89.0,24.4,9.6,9.6,0.0,2470.0,1281.9,5264.5,315.0,43.9,9.1,163.7,91.8,258.3,26.2,174.8,
2018-11-18,Regular,2751.1,89.0,24.4,9.6,9.6,0.0,2470.0,1281.9,5264.5,315.0,43.9,9.1,163.7,91.8,258.3,26.2,174.8,
2018-11-19,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-20,Irregular,828.8,25.8,4.2,0.0,0.0,0.0,98.7,1446.3,0.0,95.9,7.3,12.9,53.9,0.0,0.0,0.0,2.4,
2018-11-20,Regular,1927.3,75.7,15.9,12.2,19.3,0.0,1240.0,1100.5,826.5,192.6,25.2,5.1,121.5,63.6,135.7,16.3,62.9,
2018-11-21,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-22,Regular,2751.1,89.0,24.4,9.6,9.6,0.0,2470.0,1281.9,5264.5,315.0,43.9,9.1,163.7,91.8,258.3,26.2,174.8,
2018-11-23,Regular,2751.1,89.0,24.4,9.6,9.6,0.0,2470.0,1281.9,5264.5,315.0,43.9,9.1,163.7,91.8,258.3,26.2,174.8,
2018-11-24,Regular,2751.1,89.0,24.4,9.6,9.6,0.0,2470.0,1281.9,5264.5,315.0,43.9,9.1,163.7,91.8,258.3,26.2,174.8,
2018-11-25,Regular,2751.1,89.0,24.4,9.6,9.6,0.0,2470.0,1281.9,5264.5,315.0,43.9,9.1,163.7,91.8,258.3,26.2,174.8,
2018-11-26,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-27,Regular,2752.5,93.4,17.4,16.7,28.3,0.0,1120.0,1375.5,1066.5,328.3,45.9,7.1,165.5,57.6,135.7,18.3,87.3,
2018-11-28,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-29,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-11-30,Regular,2748.4,91.8,22.2,10.0,15.3,0.0,2165.0,1446.0,4359.2,309.7,36.7,4.6,166.2,93.6,332.2,26.3,122.6,
2018-12-01,Regular,2739.3,101.4,24.7,16.4,20.6,0.0,2035.0,1073.1,4711.2,310.9,45.4,10.6,137.1,79.8,232.8,22.2,160.7,
2018-12-02,Regular,2751.1,89.0,24.4,9.6,9.6,0.0,2470.0,1281.9,5264.5,315.0,43.9,9.1,163.7,91.8,258.3,26.2,174.8,
2018-12-03,Regular,2798.4,95.8,22.8,11.1,17.3,0.0,2165.0,1472.3,4359.2,311.2,37.2,4.9,168.0,93.6,332.2,26.3,123.1,
2018-12-04,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-05,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-06,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-07,Regular,2211.3,102.2,17.9,1.6,2.6,0.0,130.0,1070.3,1463.8,237.1,38.0,13.1,117.3,13.8,67.8,15.2,46.7,
2018-12-08,Regular,3389.2,94.8,25.4,9.6,11.6,0.0,2600.0,1764.1,8061.5,403.2,54.3,9.1,223.9,91.8,431.0,26.2,217.3,
2018-12-09,Regular,3095.9,92.0,24.9,9.6,10.6,0.0,2535.0,1525.6,6835.2,364.5,49.7,9.1,194.6,91.8,355.3,26.2,198.2,
2018-12-10,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-11,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-12,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-13,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-14,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-15,Regular,2800.5,93.5,25.9,9.6,9.6,0.0,2655.0,1349.8,5196.8,310.6,43.4,9.1,169.0,97.8,249.8,28.2,177.1,
2018-12-16,Regular,2800.5,93.5,25.9,9.6,9.6,0.0,2655.0,1349.8,5196.8,310.6,43.4,9.1,169.0,97.8,249.8,28.2,177.1,
2018-12-17,Irregular,654.0,23.2,9.6,0.0,0.0,1.0,160.0,1461.0,119.0,53.9,2.9,11.7,55.8,51.4,17.0,15.0,25.0,
2018-12-17,Regular,1926.3,78.2,13.4,1.6,2.6,0.0,130.0,905.3,1162.3,226.6,33.5,10.1,105.3,13.8,67.8,12.2,43.7,
2018-12-18,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-19,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-20,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-21,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-22,Regular,2800.5,93.5,25.9,9.6,9.6,0.0,2655.0,1349.8,5196.8,310.6,43.4,9.1,169.0,97.8,249.8,28.2,177.1,
2018-12-23,Irregular,1528.5,76.1,24.8,2.1,3.7,0.0,144.0,2245.5,250.0,141.4,5.1,20.5,68.1,6.0,0.0,20.2,21.0,
2018-12-23,Regular,1140.0,55.0,17.0,0.0,4.0,0.0,2110.0,1580.0,700.0,0.0,0.0,0.0,152.0,60.0,0.0,20.0,56.0,
2018-12-24,Irregular,2763.4,132.7,52.0,3.6,19.5,0.0,387.0,3696.9,390.5,278.2,16.4,41.0,110.0,30.1,4.2,16.8,30.9,
2018-12-25,Irregular,2377.2,104.8,37.3,14.5,31.1,1.1,1416.9,5169.2,2474.3,130.7,5.5,41.8,226.1,47.9,11.3,99.3,70.9,
2018-12-26,Regular,2800.5,93.5,25.9,9.6,9.6,0.0,2655.0,1349.8,5196.8,310.6,43.4,9.1,169.0,97.8,249.8,28.2,177.1,
2018-12-27,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-28,Regular,2800.5,93.5,25.9,9.6,9.6,0.0,2655.0,1349.8,5196.8,310.6,43.4,9.1,169.0,97.8,249.8,28.2,177.1,
2018-12-29,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2018-12-30,Regular,2601.0,90.4,25.4,8.6,8.6,0.0,2655.0,1344.8,4726.1,273.2,38.2,8.1,162.3,97.8,229.4,28.2,163.0,
2018-12-31,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2019-01-01,Regular,2601.0,90.4,25.4,8.6,8.6,0.0,2655.0,1344.8,4726.1,273.2,38.2,8.1,162.3,97.8,229.4,28.2,163.0,
2019-01-02,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2019-01-03,Irregular,516.0,15.5,8.0,0.0,0.0,0.0,55.5,765.0,0.0,28.0,1.0,4.0,17.5,6.5,0.0,23.5,6.5,
2019-01-03,Regular,2116.3,94.2,16.4,1.6,2.6,0.0,130.0,1015.3,1363.3,233.6,36.5,12.1,113.3,13.8,67.8,14.2,45.7,
2019-01-04,Irregular,253.2,6.5,3.1,0.2,1.6,0.0,22.7,554.2,16.2,15.6,0.9,0.9,7.3,4.9,7.4,9.8,1.8,
2019-01-04,Regular,2353.2,67.1,18.4,3.2,3.3,0.0,2165.0,1288.5,4359.2,281.0,33.0,3.1,153.7,93.6,332.2,26.3,118.2,
2019-01-05,Irregular,207.5,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.3,0.0,0.0,0.0,0.0,
2019-01-05,Regular,2414.6,86.2,14.9,7.6,8.6,0.0,130.0,930.3,1691.8,304.1,39.0,14.1,123.0,13.8,67.8,7.2,83.7,
2019-01-06,Regular,2849.9,93.6,25.9,9.6,9.6,0.0,2655.0,1354.8,5527.4,321.1,44.6,9.1,170.6,97.8,270.2,28.2,181.2,
2019-01-07,Regular,2849.5,97.3,23.9,3.2,3.3,0.0,2165.0,1496.1,5073.4,324.5,40.5,6.8,172.1,93.6,353.4,30.0,127.5,
2019-01-08,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2019-01-09,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2019-01-10,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2019-01-11,Irregular,150.0,0.8,0.0,0.0,0.0,0.0,0.0,7338.0,840.0,16.5,3.0,6.0,3.0,30.0,9.0,3.0,3.0,
2019-01-11,Regular,2648.7,91.5,23.4,1.6,2.6,0.0,2165.0,1516.7,6733.7,289.7,43.4,5.8,171.6,79.8,391.0,29.9,142.0,
2019-01-12,Regular,2800.5,93.5,25.9,9.6,9.6,0.0,2655.0,1349.8,5196.8,310.6,43.4,9.1,169.0,97.8,249.8,28.2,177.1,
2019-01-13,Regular,2800.5,93.5,25.9,9.6,9.6,0.0,2655.0,1349.8,5196.8,310.6,43.4,9.1,169.0,97.8,249.8,28.2,177.1,
2019-01-14,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2019-01-15,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2019-01-16,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
2019-01-17,Regular,2798.0,97.2,23.9,3.2,3.3,0.0,2165.0,1490.9,4729.0,313.6,39.2,6.8,170.4,93.6,332.2,30.0,123.3,
