Date,Hips,Neck,Waist,Weight
2025-09-29,,,29.75,167.6
2025-09-30,,,,164.8
2025-10-01,,,29.375,161.2
2025-10-05,,,29.375,164.6
2025-10-06,,,,164.2
2025-10-09,,,,161.8
2025-10-13,,,29.25,164.2
2025-10-14,,,29.375,165.0
2025-10-20,,,29.5,165.2
2025-10-21,,,29.75,166.8
2025-10-22,,,29.625,166.0
2025-10-28,,,29.625,165.6
2025-10-30,,,,164.0
2025-10-31,,,29.625,166.6
2025-11-04,,,,161.8
2025-11-05,,,,164.2
2025-11-20,,,28.875,157.0
2025-11-21,,,,157.8
2025-11-22,,,,160.0
2025-11-24,,,,161.4
2025-11-26,,,29.125,
2025-12-01,,,,166.6
2025-12-05,,,29.25,161.8
2025-12-06,,,,163.6
2025-12-07,,,29.5,165.2
2025-12-09,,,29.375,162.8
2025-12-10,,,29.375,164.4
2025-12-12,,,29.25,162.8
2025-12-13,,,29.375,163.8
2025-12-15,,,29.5,164.6
2025-12-16,,,29.5,164.0
2025-12-17,,,29.375,163.6
2025-12-18,,,29.375,163.6
2025-12-19,,,29.375,163.2
2025-12-20,,,,164.2
2025-12-21,,,29.25,163.2
2025-12-22,,,29.25,164.2
2025-12-30,,,29.375,162.6
2025-12-31,,,29.5,162.8
2026-01-02,,,29.5,165.6
2026-01-06,,,29.375,161.2
2026-01-07,,,29.25,162.2
2026-01-08,,,29.125,162.2
2026-01-09,,,29.125,161.0
2026-01-10,,,29.0,162.2
2026-01-11,,,29.0,161.0
2026-01-15,,,29.0,161.6
2026-01-16,,,29.125,162.4
2026-01-17,,,29.25,
2026-01-19,,,29.375,162.2
2026-01-20,,,29.375,163.2
2026-01-21,,,29.125,161.6
2026-01-22,,,,161.4
2026-01-23,,,29.125,163.0
2026-01-24,,,29.25,162.4
2026-01-25,,,29.375,162.4
2026-01-26,,,29.25,162.4
2026-01-27,,,29.25,162.6
2026-01-28,,,29.125,163.2
2026-01-29,,,29.25,164.0
2026-01-30,,,29.375,163.4
2026-02-01,,,29.375,165.0
2026-02-02,,,29.5,165.2
2026-02-03,,,29.375,162.8
2026-02-04,,,29.25,161.4
2026-02-19,,,30.0,166.8
2026-02-20,,,30.5,163.6
2026-02-21,,,29.75,163.6
2026-02-22,,,29.375,162.2
2026-02-25,,,29.5,162.8
2026-02-27,,,29.25,163.6
2026-02-28,,,29.5,166.6
2026-03-02,,,29.625,163.6
2026-03-03,,,29.375,164.0
2026-03-04,,,,165.0
2026-03-05,,,29.375,164.0
2026-03-07,,,29.5,166.0
2026-03-09,,,29.5,165.4
2026-03-11,,,29.5,163.8
2026-03-12,,,,163.6
2026-03-15,,,29.5,166.0
2026-03-16,,,29.375,165.6
2026-03-17,,,,165.0
2026-03-18,,,29.375,163.6
2026-03-19,,,29.125,162.6
2026-03-20,,,29.0,163.0
2026-03-21,,,29.0,162.6
2026-03-22,,,28.75,162.8
2026-03-24,,,29.0,163.6
2026-03-25,,,28.875,161.6
2026-03-26,,,29.0,161.4
2026-03-27,,,28.75,161.0
2026-03-28,,,28.75,159.6
2026-03-30,,,29.25,164.4
2026-03-31,,,29.25,163.4
2026-04-01,,,28.875,161.6
2026-04-02,,,29.25,162.4
2026-04-03,,,29.125,162.2
2026-04-04,,,29.25,163.4
2026-04-05,,,29.25,164.2
2026-04-06,,,29.375,166.4
2026-04-07,,,29.375,164.2
2026-04-08,,,29.25,164.2
2026-04-09,,,29.125,164.2
2026-04-10,,,29.0,164.0
2026-04-13,,,29.0,162.4
2026-04-14,,,29.0,164.0
2026-04-15,,,29.375,165.6
2026-04-16,,,29.125,163.0
2026-04-18,,,29.375,164.2
2026-04-19,,,29.375,166.0
2026-04-20,,,29.375,164.6
2026-04-21,,,29.25,164.6
2026-04-22,,,29.25,164.8
2026-04-23,,,,164.8
2026-04-24,,,29.5,165.2
2026-04-25,,,,164.8
2026-04-26,,,29.25,163.4
2026-04-27,,,29.5,165.2
2026-04-29,,,29.25,164.2
2026-04-30,,,29.375,164.4
2026-05-01,,,29.25,165.0
2026-05-03,,,,163.8
2026-05-04,,,29.125,163.8
2026-05-06,,,29.125,164.4
2026-05-07,,,29.25,164.2
2026-05-08,,,29.25,164.0
2026-05-09,,,29.5,166.0
2026-05-11,,,,163.2
2026-05-23,,,29.5,162.0
2026-05-24,,,29.125,162.2
2026-05-25,,,29.125,163.0
2026-05-26,,,29.125,163.2
2026-05-27,,,29.5,163.6
2026-05-28,,,29.25,162.0
2026-05-29,,,,162.0
2026-05-30,,,29.625,164.8
2026-05-31,,,29.5,165.2
2026-06-01,,,29.375,162.8
2026-06-03,,,29.375,163.8
2026-06-04,,,,162.8
2026-06-05,,,29.375,162.8
2026-06-06,,,,161.6
2026-06-07,,,29.25,162.2
2026-06-09,,,29.125,163.8
2026-06-10,,,29.25,162.8
2026-06-11,,,29.125,163.2
2026-06-13,,,29.375,163.2
2026-06-14,,,29.375,163.4
2026-06-15,,,29.125,162.0
2026-06-16,,,29.125,162.8
2026-06-18,,,29.375,162.8
2026-06-19,,,29.375,163.0
2026-06-23,,,29.125,162.6
2026-06-24,,,29.125,162.4
2026-06-26,,,,163.8
2026-06-27,,,,162.2
2026-06-28,,,29.5,165.2
